# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
71.18, 0.0319366, -0.492481, -0.515695, -0.643032, -0.373368, -0.907524, -1.03554, -0.239406, 0.00735326, 0.371779, -0.473705, -0.630073, -1.00325, -1.31216, -1.14577, -1.89022, -2.02709, -2.20976, -2.29798, -2.61046, -2.17568, -1.98047, -2.62641, -2.79284, -2.73448, -2.86675, -2.86747, -2.93936, -2.76512, -2.61117, -2.34203
71.2, 0.0319443, -0.444326, 0.076841, -0.0514596, -0.865025, -0.778205, -0.332566, -0.294869, -0.427038, -0.543122, -0.824074, -0.722073, -1.34215, -1.19813, -0.948138, -1.9265, -1.62053, -1.859, -2.41192, -2.64053, -2.43202, -2.65454, -2.65862, -2.7082, -2.87724, -3.13085, -2.77222, -2.84018, -2.74198, -2.50871, -2.49086
71.22, 0.0319366, -1.10253, -0.451999, -0.737182, -0.647191, -0.764979, -1.03372, -0.476337, 0.0448684, -0.0190872, -0.817831, -1.30225, -1.18946, -1.34782, -1.15828, -1.6048, -1.15653, -1.95703, -2.64745, -2.89812, -2.9482, -2.76503, -3.10824, -2.71897, -2.82418, -2.81584, -2.94434, -2.66973, -2.4377, -2.7167, -2.8358
71.24, 0.0319366, -0.0220955, -0.954829, -0.718678, -0.742585, 0.30561, -0.467436, -0.345199, 0.0800903, -0.139869, -0.378872, -1.09099, -1.23658, -1.17201, -1.12637, -1.75736, -1.30803, -1.94377, -2.15783, -2.04987, -2.30321, -2.59769, -2.55927, -2.87696, -2.70849, -2.82344, -2.7964, -2.59059, -2.71369, -2.76823, -2.57267
71.26, 0.0319366, -1.29627, -0.723565, -0.285715, -0.831176, -1.05678, -0.187735, -0.399629, -0.396303, -0.662629, -0.900697, -1.12883, -1.10132, -1.15085, -1.64607, -2.33604, -1.41999, -1.91365, -2.24338, -2.73232, -3.05621, -2.74571, -2.6522, -2.34869, -2.54194, -2.43414, -2.44265, -2.69395, -2.58138, -2.71854, -2.65121
71.28, 0.0319366, -0.533507, -1.04888, -0.540982, 0.385365, -0.176732, -0.223306, -0.0352845, -0.617244, -0.12428, -0.874918, -1.13449, -1.49451, -1.64759, -1.32726, -1.67688, -1.62624, -1.9634, -2.48955, -2.50068, -2.58111, -3.28799, -2.58359, -2.5346, -2.59403, -2.70952, -2.82376, -2.9168, -2.79147, -2.65675, -2.6827
71.3, 0.0319366, -0.600071, -0.262555, -0.15789, -0.232284, 0.0320004, 0.121109, -0.0445042, -0.358117, -0.664827, -1.08839, -0.653932, -1.24436, -1.4459, -1.02333, -1.64965, -1.46789, -1.98163, -2.22907, -2.20874, -2.51863, -3.11927, -2.70121, -2.32498, -2.37579, -2.45898, -2.49728, -2.54511, -2.67272, -2.87311, -2.62531
71.32, 0.0319366, -1.30749, -0.581912, -0.159812, -0.155325, -0.509428, -0.751479, -0.494858, -0.806255, -0.00272472, -0.577073, -0.685034, -1.64955, -1.38894, -1.50143, -2.04988, -1.77885, -1.80618, -2.45565, -2.47646, -2.45937, -2.51043, -2.71824, -2.82248, -2.78249, -2.78977, -3.0651, -2.892, -2.66685, -2.55908, -2.74316
71.34, 0.0319443, -1.73821, -1.251, -0.740703, -0.343214, -0.111177, -0.235354, -0.305899, -0.179642, -0.104678, -0.518082, -1.2223, -0.965342, -1.39517, -1.26392, -1.94363, -1.90579, -2.67561, -2.64685, -2.28618, -2.71887, -2.53457, -2.47196, -2.57112, -3.0805, -2.85866, -2.68143, -2.74497, -2.94221, -2.9203, -2.8479
71.36, 0.0319366, -0.528899, -0.726056, -0.268841, -0.800838, -0.258944, -0.158164, -0.0476414, -0.48352, -0.873189, -1.06499, -1.49378, -1.37413, -1.61547, -0.987695, -1.94211, -1.79361, -2.27402, -2.15237, -2.66714, -2.84228, -2.71808, -2.94322, -3.03772, -2.50751, -2.41182, -2.59781, -2.8163, -2.72523, -2.48487, -2.53456
71.38, 0.0319366, -0.690501, -0.77853, -0.600021, -0.665982, -0.275284, -0.511428, -0.765429, -0.136863, -0.186714, -1.13765, -1.40273, -1.3292, -1.29089, -0.647095, -1.81918, -2.51373, -2.36869, -2.40913, -2.34434, -2.33392, -2.60734, -2.64525, -2.3598, -2.58649, -3.02432, -2.64322, -2.47123, -2.58828, -2.71676, -2.84756
71.4, 0.0319366, -0.177145, -0.654143, -0.619357, -0.556022, -0.48991, -0.379551, -0.486191, -0.147751, -0.541404, -0.473298, -0.653681, -1.3144, -0.849393, -0.59315, -1.84294, -1.7096, -2.02863, -2.25077, -2.77864, -2.56026, -2.74687, -2.79583, -2.65057, -2.51646, -2.564, -2.60376, -2.56339, -2.78147, -2.44583, -2.64769
71.42, 0.0319366, -0.0531108, -0.731098, -0.128952, -0.28192, 0.35934, -0.0427609, -0.230063, -0.681807, -0.0686194, -0.495712, -0.353016, -1.16879, -1.18366, -0.538364, -1.81595, -2.59448, -1.99935, -2.00251, -2.37767, -2.64493, -2.49261, -2.55116, -2.77642, -2.41715, -2.38978, -2.7102, -2.50261, -2.48846, -2.72087, -2.6544
71.44, 0.0319366, 0.0335306, -0.671875, -0.72248, -0.309324, 0.116792, 0.191238, -0.552557, -0.453717, -0.257719, -0.333857, -0.84771, -0.701857, -0.971302, -0.734602, -2.11405, -2.00783, -2.29516, -2.3516, -2.3622, -2.3828, -2.80725, -2.7045, -2.76079, -2.38023, -2.40747, -2.57691, -2.33566, -2.40216, -2.62748, -2.77084
71.46, 0.0319366, -0.139634, -0.564539, -0.771829, -0.368965, -0.149873, -1.17989, -0.683405, -0.130042, -0.18498, -1.02203, -0.996807, -1.33711, -1.1544, -0.735488, -1.96804, -1.72539, -2.38257, -2.21389, -2.3561, -2.58073, -2.99288, -3.14222, -2.51627, -2.60173, -2.6982, -2.74722, -2.76221, -2.49932, -2.79096, -2.6354
71.48, 0.0319366, -0.263319, -0.856157, -0.673732, -0.609316, -0.0999944, -0.233854, -0.0927089, -0.771353, -0.0881339, -0.490003, -0.232869, -1.30397, -1.15287, -0.930653, -1.8013, -1.58715, -2.16608, -2.56885, -2.67054, -2.68953, -2.89688, -2.65695, -2.59435, -2.89261, -2.98758, -2.71575, -2.79208, -2.56299, -2.73476, -2.96914
71.5, 0.0319366, -0.26165, -1.12848, -0.474812, -0.316482, -0.662408, -0.454826, 0.00756589, -0.0539357, -0.340589, -0.349369, -0.755547, -1.1607, -1.57355, -1.39992, -2.21901, -2.55838, -2.29798, -2.29882, -2.7221, -2.5924, -2.45583, -2.40532, -2.65032, -2.72307, -2.75237, -2.8139, -2.94894, -2.90149, -2.45618, -2.52041
71.52, 0.0319443, -0.63182, -1.21906, -0.695427, -0.472108, -0.464679, -0.156776, -0.233243, -0.552437, -0.240191, -0.265692, -0.241174, -1.07453, -1.3341, -0.978686, -1.74523, -2.06227, -2.39577, -1.94715, -2.20223, -2.48906, -2.76624, -2.6135, -2.89082, -2.9023, -2.76642, -2.69765, -2.54527, -2.771, -2.59283, -2.38667
71.54, 0.0319366, -0.455103, -0.244007, -0.619106, -0.178244, -0.476165, -0.631278, -0.447278, -0.39107, -0.401319, -0.571938, -0.851255, -1.50954, -1.26968, -1.2154, -2.0251, -2.06265, -2.2243, -2.32488, -2.4156, -2.58593, -2.40664, -2.62556, -2.66013, -2.66131, -3.0578, -2.70888, -2.38122, -2.6787, -2.43446, -2.46898
71.56, 0.0319366, -0.0222426, -0.22435, -0.332952, -0.938011, -0.877004, -0.364053, -0.759617, -0.800739, 0.178669, -0.172385, -0.864126, -0.720149, -1.25367, -1.06488, -1.7461, -1.663, -2.06214, -2.65059, -2.22453, -2.29742, -2.38341, -2.52273, -2.69082, -2.5718, -2.75465, -2.5299, -2.5065, -2.62688, -2.7887, -2.73465
71.58, 0.0319366, 0.019312, -0.386309, -0.244528, -0.263444, -0.377477, -0.619667, -0.386247, -0.481591, -0.821814, -0.784239, -0.894968, -1.09623, -1.25354, -0.940107, -2.13372, -2.21991, -1.77432, -2.29486, -2.60405, -2.69301, -2.86135, -3.0021, -2.66909, -2.75159, -2.72384, -2.78274, -2.39453, -2.81989, -2.53452, -2.82789
71.6, 0.0319366, -0.246235, -0.707545, -0.30881, -0.165938, -0.0188265, -0.306888, -0.662922, -0.472353, -0.73089, -0.631691, -0.780249, -1.33552, -1.09191, -0.995831, -1.71703, -1.90083, -2.25547, -2.4085, -2.46598, -2.66658, -2.88274, -2.44381, -2.56695, -2.70461, -2.8973, -2.67273, -2.65343, -2.9575, -2.96354, -2.69228
71.62, 0.0319366, -0.958174, -0.146844, 0.0370237, -0.352791, -0.865763, -0.26791, -0.733642, -0.259761, -0.0892754, -0.161704, -0.96501, -1.23533, -0.92621, -1.11437, -1.53117, -2.23329, -1.78027, -2.05815, -2.24309, -2.55565, -2.72659, -2.61321, -2.65458, -2.55711, -2.69877, -2.93946, -2.95962, -2.68183, -2.56344, -2.47087
71.64, 0.0319366, -0.997325, -0.564942, 0.174372, -0.338043, -0.129756, -0.795064, -0.557623, -0.0794803, -0.202177, -0.792608, -1.06532, -1.09097, -0.863236, -1.43144, -2.10141, -1.75916, -1.79185, -1.95178, -2.31706, -2.62091, -2.57871, -3.01803, -2.62266, -2.35998, -2.87947, -2.95697, -2.63319, -2.71892, -3.00071, -2.86307
71.66, 0.0319366, -0.315028, -1.27465, -0.490554, -0.469749, -0.361902, -0.913711, -0.362911, -0.529845, -0.727376, -0.512536, -0.999459, -1.50537, -1.99824, -1.6534, -2.21474, -2.14863, -1.83536, -2.1328, -2.24164, -2.78886, -2.69482, -2.36205, -2.69499, -2.96873, -3.07079, -2.66068, -2.70194, -2.64234, -2.56226, -2.82523
71.68, 0.0319366, -0.0399764, -0.014068, 0.174433, -0.322807, -0.495385, 0.106329, -0.574361, -0.117629, -0.0520216, -0.785067, -1.04136, -1.32165, -1.40563, -0.987271, -2.47116, -1.81443, -1.876, -2.34997, -2.04372, -2.38916, -2.77064, -2.74949, -3.02575, -3.17218, -2.7565, -2.91898, -2.46125, -2.39501, -2.66969, -2.79296
71.7, 0.0319443, -0.869833, 0.48033, -0.249784, -0.185734, -0.253283, -0.197198, -0.287623, -0.390728, -0.227036, 0.0463925, -0.531667, -1.01723, -1.47064, -1.13821, -1.72882, -2.33697, -2.41027, -2.28498, -2.64525, -2.75867, -3.02673, -2.56086, -2.28987, -2.95242, -3.00668, -2.5441, -2.82697, -2.90031, -2.70966, -2.65675
71.72, 0.0319366, -1.4481, -0.766824, -1.05427, -0.396082, -0.284649, -0.580445, -0.429139, 0.16752, 0.149477, -0.282389, -1.31372, -1.92389, -1.20297, -0.81041, -1.82383, -1.94644, -2.09868, -2.0264, -2.46137, -2.96407, -2.91171, -2.83759, -2.66924, -2.62652, -3.07439, -2.98488, -3.00936, -2.6862, -2.63803, -2.51416
71.74, 0.0319366, -0.796715, -0.758228, -0.37216, -0.558871, -0.374886, -0.716422, -1.01103, -0.426437, -0.509376, -0.387341, -1.00208, -1.25761, -1.75972, -1.25395, -1.96628, -2.12125, -1.83873, -2.33899, -2.32041, -2.68402, -2.58158, -2.50074, -2.85035, -3.15, -2.92488, -2.7376, -2.46747, -2.6473, -2.55004, -2.73938
71.76, 0.0319366, -0.498366, -0.405003, -0.626726, -0.622887, -0.829524, -0.777382, -0.824698, -0.58544, -0.261782, -0.77102, -0.868977, -1.08246, -1.55757, -1.24847, -2.05702, -1.87461, -1.69222, -2.66356, -2.4716, -2.99713, -3.01765, -2.6529, -2.77313, -2.57843, -2.67774, -2.6047, -2.6024, -2.85117, -2.81289, -3.08432
71.78, 0.0319366, -0.343494, -0.0507317, -0.321515, -0.642021, 0.434228, -0.281704, -0.38796, -0.0089026, 0.0646137, -0.479385, -1.24621, -1.27554, -1.11613, -1.21298, -1.67094, -1.9965, -2.6158, -2.39117, -2.33493, -2.45747, -2.75002, -2.78227, -2.98355, -3.03081, -2.67832, -2.51827, -2.71933, -2.90266, -2.64217, -2.59723
71.8, 0.0319366, -0.52238, -0.830697, -0.598409, -0.777618, -0.312503, -1.06984, -0.705116, 0.136998, -0.398202, -0.213089, -0.977585, -1.43887, -1.0882, -0.717936, -2.06202, -2.20007, -2.52068, -2.19355, -2.86756, -2.66505, -2.56676, -2.68774, -2.73009, -2.90137, -2.76914, -2.75899, -2.76307, -2.55328, -2.81573, -2.60879
71.82, 0.0319366, -0.789061, -0.293149, -0.465793, -1.40673, -0.726785, -0.664494, -0.883688, -0.760803, -0.0890962, -0.305541, -0.86784, -1.10351, -1.45198, -1.15687, -1.89495, -1.96513, -1.94603, -1.89872, -2.11166, -2.61361, -2.47869, -2.89857, -3.00268, -3.01708, -3.04127, -2.96627, -2.70544, -2.80846, -2.93711, -2.88822
71.84, 0.0319443, -0.848272, -0.95605, -0.970667, -0.780665, -0.149057, -0.598872, -0.461183, -0.207741, 0.036622, -0.0776981, -0.723079, -1.26696, -1.06968, -1.57165, -2.08913, -1.71974, -1.77098, -2.28397, -2.46616, -2.82765, -2.57114, -2.86402, -2.49704, -2.61901, -2.83089, -2.90978, -2.63598, -2.68201, -2.76707, -2.65623
71.86, 0.0319366, 0.106671, -0.0468394, -0.227319, -0.564741, -0.512084, 0.0771377, -0.575822, 0.126198, 0.0601183, -0.731963, -1.03884, -1.09371, -1.35106, -1.36986, -2.19259, -2.2075, -2.34903, -2.08945, -2.66216, -2.41849, -2.17777, -2.66013, -2.86048, -2.59089, -2.849, -2.36502, -2.48063, -2.76991, -2.95093, -3.07817
71.88, 0.0319366, 0.210276, -0.242825, -0.683941, -0.960199, -0.7866, -0.945438, -0.686236, -0.854899, -0.782504, -1.24112, -1.51126, -1.16945, -1.29258, -1.43321, -1.71678, -2.07563, -1.98185, -2.24278, -2.71447, -2.90692, -2.95757, -2.49018, -2.78518, -2.72193, -2.70551, -2.66521, -2.72684, -2.73523, -2.48986, -2.72198
71.9, 0.0319366, -0.469214, -0.178978, -0.453849, -0.527347, -0.232036, -0.647172, -0.517215, -0.173437, -0.049001, -0.600668, -1.11934, -1.09179, -1.28847, -0.955887, -2.13203, -2.2494, -2.67013, -2.23203, -2.44973, -2.55976, -2.30742, -2.50357, -2.81546, -2.99623, -2.92867, -2.56905, -2.58032, -2.54372, -2.53022, -2.88318
71.92, 0.0319366, -0.115243, 0.539628, -0.120465, -0.0697118, -0.05995, 0.00199703, -0.20014, -0.498738, -0.504812, -0.487666, -1.22402, -1.32926, -1.37175, -1.11749, -2.20392, -2.67966, -1.92157, -1.9501, -2.65224, -2.2316, -2.71193, -2.60342, -2.82076, -2.75487, -2.70943, -3.04728, -3.0807, -2.69812, -2.60452, -2.61729
71.94, 0.0319366, -0.0669782, 0.309621, -0.675827, -0.577007, 0.0529705, -0.318176, -0.0996962, -0.485601, -0.75286, -0.331272, -0.785193, -1.3359, -1.11197, -0.940881, -1.68099, -2.15035, -2.02492, -2.15086, -2.47211, -2.51437, -2.62666, -2.55599, -2.62472, -2.88898, -2.90291, -2.62669, -2.65871, -2.59326, -2.77912, -3.10445
71.96, 0.0319366, -0.548471, -0.391898, -0.884255, -0.275979, 0.0188142, -0.0469177, -0.378895, -0.510267, -0.152443, -1.02525, -0.885938, -1.26799, -1.07513, -1.17654, -1.7012, -2.21152, -2.23478, -2.55319, -2.40328, -2.74472, -2.75604, -2.81634, -2.56562, -2.48281, -2.5547, -2.51388, -2.63833, -2.92768, -2.6859, -2.62412
71.98, 0.0319366, -0.468936, -0.339775, -1.34473, -1.07316, -0.666582, -0.195504, -0.194439, -0.142578, 0.084157, -0.32917, -1.12876, -0.917218, -0.906052, -1.03773, -1.9091, -2.23657, -2.55033, -2.33372, -2.62074, -2.70007, -2.43002, -2.60736, -2.6298, -2.23315, -2.58319, -2.54799, -2.63948, -2.93677, -2.80679, -2.61292
72, 0.0319366, 0.176704, -0.151279, -0.358656, -0.402193, -1.26771, -0.324285, -0.164062, -0.569037, -0.984374, -0.642032, -1.02942, -1.47546, -1.13378, -1.61653, -1.97141, -2.23933, -2.99279, -2.32414, -2.28845, -2.77165, -2.94259, -2.90093, -2.61914, -2.9597, -2.84045, -2.70182, -2.54983, -2.58131, -2.6094, -2.79949
72.02, 0.0319443, -0.891947, 0.0698284, -0.00500175, -0.169152, -0.461387, -0.175146, -0.14126, -0.0450341, -0.422041, -0.702689, -1.31582, -1.15715, -1.41947, -1.52619, -2.15515, -2.19063, -2.35926, -2.37519, -2.48651, -2.88709, -2.71429, -3.2713, -2.94252, -2.57592, -2.93559, -2.94195, -2.81005, -2.62039, -2.68685, -2.49114
72.04, 0.0319366, -0.343556, -0.0358904, -0.306351, -0.819537, -0.505676, -0.137377, -0.64327, 0.334445, 0.061459, 0.0821599, -1.04586, -1.19025, -1.0098, -1.21801, -2.18613, -1.99228, -2.08303, -2.67163, -2.60893, -2.29592, -2.69402, -2.73172, -2.87763, -2.86905, -2.7888, -2.86025, -3.00627, -2.88215, -2.70943, -2.63294
72.06, 0.0319366, -0.651647, -0.227642, -0.150797, -0.811756, -0.104709, -0.718575, -0.443975, -0.0752591, -0.510671, -0.815146, -1.03133, -0.993132, -0.999831, -0.917205, -1.72519, -2.0383, -1.79286, -2.1101, -2.60271, -2.58467, -2.62298, -2.89157, -2.9265, -2.91926, -2.79243, -3.08635, -2.92524, -2.70042, -2.64589, -2.57173
72.08, 0.0319366, 0.0149983, -1.15478, -0.769486, -0.274922, -0.453168, -0.876274, -1.04347, -0.520363, -0.142928, -0.615277, -1.41137, -1.5617, -1.27077, -1.00779, -1.8053, -2.05308, -2.08717, -2.64453, -2.27649, -2.73383, -2.75565, -2.55237, -2.49972, -2.50525, -2.64091, -2.63965, -2.63014, -2.97122, -2.73532, -2.72919
72.1, 0.0319366, -2.04766, -0.556048, 0.11852, -0.294418, -0.119204, -0.117609, -0.382311, -0.451612, 0.00884484, -0.510214, -1.10544, -1.17839, -0.950626, -0.904016, -1.81084, -1.76195, -1.69982, -1.99425, -2.05321, -2.52066, -2.6341, -2.64563, -2.72828, -2.76609, -2.49609, -2.79788, -2.70445, -2.6572, -2.74165, -2.80433
72.12, 0.0319366, -0.372014, -0.0352871, 0.182274, -0.472655, -0.112479, -0.655355, -0.184577, 0.321018, 0.053133, -0.277106, -0.846825, -1.42001, -1.35639, -0.769599, -1.83564, -1.99354, -1.86375, -2.29861, -2.55418, -2.66453, -2.87964, -2.49752, -2.83283, -2.80182, -2.60802, -3.11187, -2.67417, -2.5256, -2.57381, -2.34487
72.14, 0.0319366, -0.575678, -0.786299, -0.998242, -0.103692, -0.161009, -0.225846, -0.554239, -0.301178, 0.120096, -0.353921, -0.663115, -1.14304, -1.50535, -0.60427, -1.4691, -1.93517, -2.0085, -2.21105, -2.85207, -2.5866, -2.57184, -2.83323, -2.49747, -2.73335, -2.59565, -2.91213, -2.6313, -2.93255, -2.70148, -2.60139
72.16, 0.0319366, -0.773679, 0.158433, -0.122386, -0.38125, -0.331917, 0.32333, -0.498138, -0.563938, -0.717897, -0.719946, -0.965188, -1.33681, -1.2219, -1.23153, -1.57195, -2.41943, -2.18529, -2.49743, -2.76713, -2.76667, -2.72841, -2.78026, -2.64689, -2.59751, -2.5417, -2.81941, -2.4781, -2.7914, -2.52048, -2.2859
72.18, 0.0319366, -0.564187, -0.240118, -0.742517, -1.10053, -0.0137504, -0.289246, -0.512396, 0.0860583, 0.0945973, -0.585729, -0.99468, -1.281, -0.898499, -1.05207, -2.00155, -2.72029, -2.25662, -2.6778, -2.40119, -2.59181, -2.72482, -2.69756, -2.57053, -2.53402, -2.99647, -2.53444, -2.6192, -2.69974, -2.6897, -2.80559
72.2, 0.0319443, -0.440916, 0.123351, -0.955003, -0.593727, -0.315408, -0.718914, -1.28802, -0.515009, -0.0671552, -0.628294, -1.18451, -1.57321, -1.56786, -1.9234, -2.1657, -1.93078, -2.15744, -2.28152, -2.56106, -2.54097, -2.52296, -2.67277, -2.85462, -2.70737, -2.70542, -2.91624, -2.89968, -2.64815, -2.67494, -2.68186
72.22, 0.0319366, -0.54557, -0.684912, -1.47945, -1.77153, -0.0292585, -0.244441, 0.00343186, -0.45766, -0.595667, -0.43748, -0.754661, -1.3953, -1.38016, -1.48393, -2.14134, -1.679, -2.37904, -2.59748, -2.6056, -2.63503, -2.76113, -2.8963, -2.78911, -2.53947, -2.63939, -2.84774, -2.80742, -2.79693, -2.76358, -2.52713
72.24, 0.0319366, -0.624851, -0.531003, -0.167434, -0.664825, -0.183477, -0.0749126, -0.656529, -0.354516, -0.250401, -0.358241, -0.585025, -1.34686, -1.44509, -1.84702, -2.20029, -2.30587, -2.28954, -2.39246, -2.17086, -2.08681, -2.30013, -2.87445, -2.66016, -2.5884, -2.69698, -2.59636, -2.62745, -2.55762, -2.6375, -2.84436
72.26, 0.0319366, -1.59642, -0.223485, 0.0956395, -0.658587, 0.212953, -0.435034, -0.862529, -0.690716, -0.202395, -0.376013, -0.691128, -1.47854, -1.24388, -1.10038, -1.60095, -2.21078, -1.97004, -2.29042, -2.23123, -2.71854, -2.81494, -2.79457, -2.70105, -2.60432, -2.94264, -3.15679, -2.91522, -2.7502, -2.58472, -2.42816
72.28, 0.0319366, -1.69601, -0.359557, -0.574792, -0.0963029, 0.0994445, -0.629068, -0.57125, -0.14646, -0.520662, -0.798625, -1.31622, -1.65835, -1.1401, -1.13346, -1.66763, -1.98128, -1.95093, -2.66586, -2.73918, -2.62638, -2.86135, -2.73277, -2.95085, -2.81009, -2.70694, -3.03651, -3.01674, -2.87795, -2.58183, -2.45753
72.3, 0.0319366, -0.72425, -0.422432, -0.546042, -0.282474, -0.23682, 0.00876662, 0.0643701, -0.344901, -0.0096587, -0.240987, -0.786414, -1.41623, -1.31254, -1.32595, -1.95673, -1.50719, -2.3731, -2.45195, -2.4536, -2.60518, -2.68676, -2.62344, -2.71236, -2.72371, -2.89233, -2.83408, -2.93248, -2.69757, -2.62518, -2.21697
72.32, 0.0319366, -0.4988, -0.109568, 0.241799, -0.10425, -0.027823, -0.268058, -0.382181, -0.357441, -0.0963746, -0.913766, -0.734903, -1.54157, -1.67567, -1.25313, -2.12943, -1.83722, -1.9908, -2.06848, -2.52603, -2.13413, -2.21056, -2.54565, -2.70217, -2.6454, -2.88447, -2.69604, -2.50652, -2.63697, -2.8756, -3.13798
72.34, 0.0319443, -0.94171, -1.11337, -0.912438, -0.58873, -0.42048, -0.810738, -0.615349, -0.23673, -0.158905, -0.581524, -1.00735, -1.34048, -1.28704, -1.23721, -2.36636, -2.02895, -2.16521, -2.15329, -2.52077, -2.62428, -2.95847, -2.77307, -3.23797, -2.7562, -2.65717, -2.88292, -2.64968, -2.72336, -2.48517, -2.56989
72.36, 0.0319366, -1.20298, -1.05464, -0.18564, -0.461821, -0.274762, -0.854178, -0.861472, -0.966833, 0.136472, -0.462389, -0.502404, -1.6001, -1.37581, -1.18729, -1.66666, -2.15263, -2.04163, -2.23571, -2.3351, -3.36947, -2.52343, -2.59421, -2.55822, -2.80952, -2.5845, -2.5818, -2.82125, -2.62745, -2.80864, -2.82624
72.38, 0.0319366, -0.926348, -1.08794, -0.976574, -0.691949, -0.801356, -0.754027, -0.406565, -0.961434, -0.86126, -0.565773, -1.15182, -1.26394, -1.38196, -1.45803, -2.35077, -1.9759, -2.68574, -2.48122, -2.79279, -2.62955, -2.52479, -2.67871, -2.42003, -2.4986, -2.60956, -2.76971, -2.67533, -2.76307, -2.66911, -2.68324
72.4, 0.0319366, -0.791088, 0.10937, -0.139136, -1.18907, -0.489212, -0.208057, -0.627811, -0.363012, 0.124182, -0.0407871, -0.958148, -1.45275, -1.18121, -0.968584, -1.97979, -2.0375, -2.13911, -1.9689, -2.29077, -2.77046, -2.57071, -2.77651, -2.62906, -2.55517, -2.80365, -2.85251, -2.98661, -2.73516, -2.70477, -2.76399
72.42, 0.0319366, -0.978148, -1.27786, -1.0005, -0.924633, -0.321307, -0.453256, -0.482959, -0.0600984, 0.0653789, -0.646745, -1.31587, -1.41591, -1.31835, -1.27559, -1.80947, -1.63167, -2.29029, -2.35845, -2.46492, -2.83331, -2.32058, -2.52294, -2.66201, -2.65286, -2.48207, -2.96021, -2.63168, -2.80621, -2.60107, -2.52828
72.44, 0.0319366, -0.301494, -0.0601155, -0.499278, -0.767563, -0.0921451, 0.264613, 0.0237052, -0.303242, -0.196945, -0.26039, -0.633803, -1.58147, -1.46024, -1.55174, -1.80351, -1.88902, -1.98547, -2.17349, -2.13615, -2.55644, -2.75841, -2.5877, -2.36849, -2.56866, -2.63639, -2.78505, -2.59797, -2.80936, -2.84903, -2.66132
72.46, 0.0319366, -1.46692, -1.18845, -0.352335, -0.0642783, -0.245082, -0.350622, -0.642839, -1.40899, -0.637596, -0.979148, -0.918217, -1.4893, -1.1885, -1.07067, -1.62501, -1.93851, -2.42362, -2.2819, -2.54321, -2.66258, -2.68735, -2.70897, -2.36663, -2.43747, -2.6146, -2.90663, -2.52259, -2.73607, -2.71981, -2.4173
72.48, 0.0319366, -1.21652, -1.00714, -0.288446, -0.2455, -0.847021, -0.684483, -0.340913, -0.181325, -0.540269, -0.825013, -1.0628, -1.24884, -0.800736, -0.767782, -1.91836, -1.85791, -2.18249, -2.46998, -2.51473, -2.44348, -2.43518, -2.75211, -2.53489, -2.45585, -2.90721, -2.62936, -2.75871, -2.60516, -2.55228, -2.60359
72.5, 0.0319366, -0.327135, -0.375175, -0.864623, -1.36498, -0.666455, -0.193958, -0.177885, -0.618367, -0.650083, -0.967044, -0.933437, -0.9535, -1.34579, -1.34802, -1.87737, -1.68841, -2.27714, -2.60428, -2.46061, -2.35292, -2.61922, -2.40941, -2.57699, -2.76495, -2.72726, -2.82581, -2.57554, -2.65171, -2.48372, -2.59257
72.52, 0.0319443, -0.332109, -0.89265, 0.271164, -0.0954587, 0.145822, -0.954278, -0.195136, 0.0222624, -0.446498, -0.354462, -1.24455, -1.2041, -0.983867, -1.31163, -1.80398, -1.25445, -2.02511, -2.49884, -2.21691, -2.35243, -2.64298, -2.94157, -2.87299, -2.61075, -2.67188, -2.99377, -2.71389, -2.69912, -2.84012, -2.37122
72.54, 0.0319366, -1.16359, -1.12714, -0.99655, -0.988922, -0.108212, -0.677711, -0.0100403, 0.358533, 0.21467, -0.0510432, -0.804562, -0.965726, -1.95635, -1.79791, -2.29499, -2.18018, -2.33361, -2.44518, -2.42277, -2.61971, -2.65071, -2.63468, -2.673, -3.00671, -2.71952, -2.65011, -2.72502, -2.60533, -2.49529, -2.38315
72.56, 0.0319366, 0.206699, -0.234154, 0.0461452, -0.896808, -1.12587, -0.184824, -0.169982, -0.47296, -0.117054, -0.424484, -0.747847, -1.64841, -1.5521, -1.43269, -2.0786, -2.05341, -2.19693, -2.45452, -2.09136, -2.5876, -2.88865, -2.41312, -2.61088, -2.97875, -2.76167, -3.13153, -2.83329, -2.67069, -2.66848, -2.50559
72.58, 0.0319366, -0.429361, -0.57391, -0.241191, -0.620918, 0.0128348, -0.0745116, -0.0098067, -0.389809, -0.520015, -1.04722, -0.922008, -1.53762, -1.79467, -1.79043, -1.98657, -2.23309, -2.23822, -2.40961, -2.70975, -2.43079, -2.36153, -2.65993, -2.83726, -3.05912, -2.67027, -2.63497, -2.56064, -2.71448, -2.30854, -2.44754
72.6, 0.0319366, -0.094, 0.161605, -0.157438, -0.357689, -0.400222, -0.461829, -0.830159, 0.0322447, -0.111471, -0.305221, -0.936622, -0.915673, -1.44957, -1.14545, -2.00711, -1.88959, -2.04903, -2.32654, -2.47397, -2.70751, -2.6146, -2.79554, -2.89421, -2.6578, -2.81901, -2.5895, -2.7789, -2.75529, -2.66348, -2.80523
